geo,time,mean_years_in_school_men_15_to_24_years,is_forecasted
gnb,1988,2.51,False
gnb,1989,2.58,False
gnb,1990,2.65,False
gnb,1991,2.73,False
gnb,1992,2.8,False
gnb,1993,2.88,False
gnb,1994,2.96,False
gnb,1995,3.04,False
gnb,1996,3.12,False
gnb,1997,3.21,False
gnb,1998,3.29,False
gnb,1999,3.38,False
gnb,2000,3.47,False
gnb,2001,3.56,False
gnb,2002,3.65,False
gnb,2003,3.75,False
gnb,2004,3.84,False
gnb,2005,3.94,False
gnb,2006,4.03,False
gnb,2007,4.13,False
gnb,2008,4.23,False
gnb,2009,4.33,False
gnb,2010,4.43,False
gnb,2011,4.53,False
gnb,2012,4.64,False
gnb,2013,4.74,False
gnb,2014,4.85,False
gnb,2015,4.96,False
gnb,2016,5.068056082771818,True
gnb,2017,5.175890248332767,True
gnb,2018,5.2835029524392185,True
gnb,2019,5.3908946499115515,True
gnb,2020,5.498065794636068,True
gnb,2021,5.605016839566912,True
gnb,2022,5.7117482367279875,True
gnb,2023,5.8182604372148665,True
gnb,2024,5.924553891196696,True
gnq,1970,3.39,False
gnq,1971,3.47,False
gnq,1972,3.55,False
gnq,1973,3.63,False
gnq,1974,3.71,False
gnq,1975,3.8,False
gnq,1976,3.88,False
gnq,1977,3.97,False
gnq,1978,4.06,False
gnq,1979,4.15,False
gnq,1980,4.24,False
gnq,1981,4.33,False
gnq,1982,4.42,False
gnq,1983,4.52,False
gnq,1984,4.62,False
gnq,1985,4.71,False
gnq,1986,4.81,False
gnq,1987,4.91,False
gnq,1988,5.02,False
gnq,1989,5.12,False
gnq,1990,5.23,False
gnq,1991,5.33,False
gnq,1992,5.44,False
gnq,1993,5.55,False
gnq,1994,5.66,False
gnq,1995,5.78,False
gnq,1996,5.89,False
gnq,1997,6.01,False
gnq,1998,6.12,False
gnq,1999,6.24,False
gnq,2000,6.36,False
gnq,2001,6.48,False
gnq,2002,6.61,False
gnq,2003,6.73,False
gnq,2004,6.86,False
gnq,2005,6.99,False
gnq,2006,7.12,False
gnq,2007,7.25,False
gnq,2008,7.38,False
gnq,2009,7.51,False
gnq,2010,7.64,False
gnq,2011,7.78,False
gnq,2012,7.92,False
gnq,2013,8.05,False
gnq,2014,8.19,False
gnq,2015,8.33,False
gnq,2016,8.468325401751395,True
gnq,2017,8.606384098695491,True
gnq,2018,8.744176605065055,True
gnq,2019,8.881703434101365,True
gnq,2020,9.018965098056118,True
gnq,2021,9.155962108193343,True
gnq,2022,9.2926949747913,True
gnq,2023,9.429164207144382,True
gnq,2024,9.565370313565017,True
grc,1970,7.14,False
grc,1971,7.27,False
grc,1972,7.4,False
grc,1973,7.54,False
grc,1974,7.67,False
grc,1975,7.8,False
grc,1976,7.93,False
grc,1977,8.06,False
grc,1978,8.2,False
grc,1979,8.33,False
grc,1980,8.46,False
grc,1981,8.6,False
grc,1982,8.73,False
grc,1983,8.86,False
grc,1984,8.99,False
grc,1985,9.12,False
grc,1986,9.26,False
grc,1987,9.39,False
grc,1988,9.52,False
grc,1989,9.64,False
grc,1990,9.77,False
grc,1991,9.9,False
grc,1992,10.02,False
grc,1993,10.15,False
grc,1994,10.27,False
grc,1995,10.39,False
grc,1996,10.51,False
grc,1997,10.63,False
grc,1998,10.75,False
grc,1999,10.88,False
grc,2000,11.0,False
grc,2001,11.13,False
grc,2002,11.26,False
grc,2003,11.38,False
grc,2004,11.51,False
grc,2005,11.64,False
grc,2006,11.77,False
grc,2007,11.9,False
grc,2008,12.03,False
grc,2009,12.16,False
grc,2010,12.29,False
grc,2011,12.42,False
grc,2012,12.54,False
grc,2013,12.67,False
grc,2014,12.8,False
grc,2015,12.93,False
grc,2016,13.058928008679306,True
grc,2017,13.187632869624053,True
grc,2018,13.316114969056848,True
grc,2019,13.444374692531824,True
grc,2020,13.5724124249358,True
grc,2021,13.700228550489436,True
grc,2022,13.827823452748387,True
grc,2023,13.95519751460445,True
grc,2024,14.082351118286716,True
grd,1970,5.29,False
grd,1971,5.4,False
grd,1972,5.52,False
grd,1973,5.63,False
grd,1974,5.74,False
grd,1975,5.86,False
grd,1976,5.97,False
grd,1977,6.09,False
grd,1978,6.21,False
grd,1979,6.33,False
grd,1980,6.45,False
grd,1981,6.57,False
grd,1982,6.7,False
grd,1983,6.82,False
grd,1984,6.95,False
grd,1985,7.08,False
grd,1986,7.2,False
grd,1987,7.33,False
grd,1988,7.46,False
grd,1989,7.59,False
grd,1990,7.73,False
grd,1991,7.86,False
grd,1992,7.99,False
grd,1993,8.13,False
grd,1994,8.26,False
grd,1995,8.39,False
grd,1996,8.53,False
grd,1997,8.67,False
grd,1998,8.8,False
grd,1999,8.94,False
grd,2000,9.08,False
grd,2001,9.22,False
grd,2002,9.36,False
grd,2003,9.49,False
grd,2004,9.63,False
grd,2005,9.77,False
grd,2006,9.91,False
grd,2007,10.05,False
grd,2008,10.19,False
grd,2009,10.33,False
grd,2010,10.47,False
grd,2011,10.61,False
grd,2012,10.75,False
grd,2013,10.89,False
grd,2014,11.03,False
grd,2015,11.17,False
grd,2016,11.309893504475752,True
grd,2017,11.449749563692817,True
grd,2018,11.589568187674157,True
grd,2019,11.729349386440052,True
grd,2020,11.8690931700081,True
grd,2021,12.008799548393217,True
grd,2022,12.148468531607639,True
grd,2023,12.288100129660922,True
grd,2024,12.427694352559941,True
gtm,1970,3.17,False
gtm,1971,3.24,False
gtm,1972,3.32,False
gtm,1973,3.4,False
gtm,1974,3.48,False
gtm,1975,3.56,False
gtm,1976,3.64,False
gtm,1977,3.72,False
gtm,1978,3.81,False
gtm,1979,3.89,False
gtm,1980,3.98,False
gtm,1981,4.07,False
gtm,1982,4.16,False
gtm,1983,4.25,False
gtm,1984,4.34,False
gtm,1985,4.44,False
gtm,1986,4.53,False
gtm,1987,4.63,False
gtm,1988,4.73,False
gtm,1989,4.83,False
gtm,1990,4.93,False
gtm,1991,5.03,False
gtm,1992,5.13,False
gtm,1993,5.24,False
gtm,1994,5.34,False
gtm,1995,5.45,False
gtm,1996,5.56,False
gtm,1997,5.67,False
gtm,1998,5.78,False
gtm,1999,5.89,False
gtm,2000,6.01,False
gtm,2001,6.13,False
gtm,2002,6.24,False
gtm,2003,6.36,False
gtm,2004,6.48,False
gtm,2005,6.61,False
gtm,2006,6.73,False
gtm,2007,6.85,False
gtm,2008,6.98,False
gtm,2009,7.11,False
gtm,2010,7.24,False
gtm,2011,7.37,False
gtm,2012,7.5,False
gtm,2013,7.63,False
gtm,2014,7.76,False
gtm,2015,7.9,False
gtm,2016,8.035897278678753,True
gtm,2017,8.171315214927839,True
gtm,2018,8.306255499503447,True
gtm,2019,8.440719817198062,True
gtm,2020,8.574709846861497,True
gtm,2021,8.708227261421861,True
gtm,2022,8.84127372790644,True
gtm,2023,8.973850907462516,True
gtm,2024,9.105960455378101,True
guy,1970,4.95,False
guy,1971,5.06,False
guy,1972,5.16,False
guy,1973,5.27,False
guy,1974,5.38,False
guy,1975,5.49,False
guy,1976,5.6,False
guy,1977,5.71,False
guy,1978,5.82,False
guy,1979,5.94,False
guy,1980,6.05,False
guy,1981,6.17,False
guy,1982,6.29,False
guy,1983,6.41,False
guy,1984,6.53,False
guy,1985,6.65,False
guy,1986,6.77,False
guy,1987,6.89,False
guy,1988,7.01,False
guy,1989,7.14,False
guy,1990,7.26,False
guy,1991,7.39,False
guy,1992,7.52,False
guy,1993,7.64,False
guy,1994,7.77,False
guy,1995,7.9,False
guy,1996,8.02,False
guy,1997,8.15,False
guy,1998,8.28,False
guy,1999,8.4,False
guy,2000,8.53,False
guy,2001,8.66,False
guy,2002,8.79,False
guy,2003,8.93,False
guy,2004,9.06,False
guy,2005,9.19,False
guy,2006,9.33,False
guy,2007,9.46,False
guy,2008,9.6,False
guy,2009,9.73,False
guy,2010,9.87,False
guy,2011,10.01,False
guy,2012,10.14,False
guy,2013,10.28,False
guy,2014,10.42,False
guy,2015,10.56,False
guy,2016,10.698585054345662,True
guy,2017,10.837139836469943,True
guy,2018,10.975664352985444,True
guy,2019,11.114158610503317,True
guy,2020,11.252622615633275,True
guy,2021,11.391056374983583,True
guy,2022,11.529459895161065,True
guy,2023,11.6678331827711,True
guy,2024,11.806176244417626,True
hnd,1970,3.19,False
hnd,1971,3.27,False
hnd,1972,3.36,False
hnd,1973,3.44,False
hnd,1974,3.53,False
hnd,1975,3.61,False
hnd,1976,3.7,False
hnd,1977,3.8,False
hnd,1978,3.89,False
hnd,1979,3.99,False
hnd,1980,4.08,False
hnd,1981,4.18,False
hnd,1982,4.29,False
hnd,1983,4.39,False
hnd,1984,4.5,False
hnd,1985,4.61,False
hnd,1986,4.72,False
hnd,1987,4.83,False
hnd,1988,4.94,False
hnd,1989,5.06,False
hnd,1990,5.18,False
hnd,1991,5.3,False
hnd,1992,5.42,False
hnd,1993,5.54,False
hnd,1994,5.66,False
hnd,1995,5.78,False
hnd,1996,5.89,False
hnd,1997,6.0,False
hnd,1998,6.12,False
hnd,1999,6.24,False
hnd,2000,6.36,False
hnd,2001,6.48,False
hnd,2002,6.6,False
hnd,2003,6.72,False
hnd,2004,6.84,False
hnd,2005,6.97,False
hnd,2006,7.1,False
hnd,2007,7.23,False
hnd,2008,7.35,False
hnd,2009,7.48,False
hnd,2010,7.62,False
hnd,2011,7.75,False
hnd,2012,7.88,False
hnd,2013,8.02,False
hnd,2014,8.15,False
hnd,2015,8.29,False
hnd,2016,8.426389991514945,True
hnd,2017,8.562687911718383,True
hnd,2018,8.698893822763893,True
hnd,2019,8.835007786763098,True
hnd,2020,8.971029865785694,True
hnd,2021,9.106960121859474,True
hnd,2022,9.242798616970362,True
hnd,2023,9.378545413062431,True
hnd,2024,9.514200572037947,True
hrv,1970,5.12,False
hrv,1971,5.22,False
hrv,1972,5.32,False
hrv,1973,5.43,False
hrv,1974,5.53,False
hrv,1975,5.64,False
hrv,1976,5.74,False
hrv,1977,5.85,False
hrv,1978,5.96,False
hrv,1979,6.07,False
hrv,1980,6.18,False
hrv,1981,6.29,False
hrv,1982,6.4,False
hrv,1983,6.52,False
hrv,1984,6.63,False
hrv,1985,6.74,False
hrv,1986,6.86,False
hrv,1987,6.97,False
hrv,1988,7.09,False
hrv,1989,7.2,False
hrv,1990,7.32,False
hrv,1991,7.43,False
hrv,1992,7.55,False
hrv,1993,7.66,False
hrv,1994,7.78,False
hrv,1995,7.89,False
hrv,1996,8.01,False
hrv,1997,8.13,False
hrv,1998,8.25,False
hrv,1999,8.37,False
hrv,2000,8.49,False
hrv,2001,8.61,False
hrv,2002,8.74,False
hrv,2003,8.87,False
hrv,2004,9.0,False
hrv,2005,9.13,False
hrv,2006,9.26,False
hrv,2007,9.39,False
hrv,2008,9.53,False
hrv,2009,9.66,False
hrv,2010,9.8,False
hrv,2011,9.94,False
hrv,2012,10.08,False
hrv,2013,10.22,False
hrv,2014,10.36,False
hrv,2015,10.5,False
hrv,2016,10.639589932159923,True
hrv,2017,10.779064316292418,True
hrv,2018,10.9184232480444,True
hrv,2019,11.057666822983611,True
hrv,2020,11.196795136598688,True
hrv,2021,11.335808284299224,True
hrv,2022,11.474706361415837,True
hrv,2023,11.61348946320023,True
hrv,2024,11.75215768482526,True
hti,1970,3.07,False
hti,1971,3.15,False
hti,1972,3.23,False
hti,1973,3.3,False
hti,1974,3.39,False
hti,1975,3.47,False
hti,1976,3.55,False
hti,1977,3.64,False
hti,1978,3.72,False
hti,1979,3.81,False
hti,1980,3.9,False
hti,1981,3.99,False
hti,1982,4.08,False
hti,1983,4.18,False
hti,1984,4.27,False
hti,1985,4.37,False
hti,1986,4.47,False
hti,1987,4.57,False
hti,1988,4.67,False
hti,1989,4.77,False
hti,1990,4.87,False
hti,1991,4.97,False
hti,1992,5.08,False
hti,1993,5.19,False
hti,1994,5.29,False
hti,1995,5.4,False
hti,1996,5.5,False
hti,1997,5.6,False
hti,1998,5.71,False
hti,1999,5.81,False
hti,2000,5.92,False
hti,2001,6.02,False
hti,2002,6.13,False
hti,2003,6.25,False
hti,2004,6.36,False
hti,2005,6.48,False
hti,2006,6.59,False
hti,2007,6.71,False
hti,2008,6.83,False
hti,2009,6.96,False
hti,2010,7.08,False
hti,2011,7.21,False
hti,2012,7.33,False
hti,2013,7.46,False
hti,2014,7.59,False
hti,2015,7.72,False
hti,2016,7.848668727627789,True
hti,2017,7.977277365220788,True
hti,2018,8.105825940841855,True
hti,2019,8.234314482540743,True
hti,2020,8.362743018354104,True
hti,2021,8.491111576305498,True
hti,2022,8.619420184405397,True
hti,2023,8.747668870651193,True
hti,2024,8.875857663027201,True
hun,1970,7.92,False
hun,1971,8.04,False
hun,1972,8.16,False
hun,1973,8.28,False
hun,1974,8.4,False
hun,1975,8.51,False
hun,1976,8.62,False
hun,1977,8.74,False
hun,1978,8.85,False
hun,1979,8.95,False
hun,1980,9.06,False
hun,1981,9.17,False
hun,1982,9.27,False
hun,1983,9.37,False
hun,1984,9.47,False
hun,1985,9.56,False
hun,1986,9.66,False
hun,1987,9.75,False
hun,1988,9.84,False
hun,1989,9.92,False
hun,1990,10.01,False
hun,1991,10.09,False
hun,1992,10.17,False
hun,1993,10.24,False
hun,1994,10.32,False
hun,1995,10.39,False
hun,1996,10.49,False
hun,1997,10.59,False
hun,1998,10.69,False
hun,1999,10.8,False
hun,2000,10.9,False
hun,2001,11.01,False
hun,2002,11.12,False
hun,2003,11.24,False
hun,2004,11.35,False
hun,2005,11.47,False
hun,2006,11.59,False
hun,2007,11.71,False
hun,2008,11.84,False
hun,2009,11.96,False
hun,2010,12.09,False
hun,2011,12.22,False
hun,2012,12.34,False
hun,2013,12.47,False
hun,2014,12.6,False
hun,2015,12.73,False
hun,2016,12.859242228687904,True
hun,2017,12.988166184898295,True
hun,2018,13.116772652410368,True
hun,2019,13.245062413073182,True
hun,2020,13.373036246810406,True
hun,2021,13.50069493162507,True
hun,2022,13.628039243604286,True
hun,2023,13.755069956923977,True
hun,2024,13.881787843853571,True
idn,1970,4.76,False
idn,1971,4.86,False
idn,1972,4.97,False
idn,1973,5.07,False
idn,1974,5.18,False
idn,1975,5.29,False
idn,1976,5.4,False
idn,1977,5.51,False
idn,1978,5.62,False
idn,1979,5.73,False
idn,1980,5.84,False
idn,1981,5.96,False
idn,1982,6.07,False
idn,1983,6.18,False
idn,1984,6.3,False
idn,1985,6.41,False
idn,1986,6.53,False
idn,1987,6.65,False
idn,1988,6.76,False
idn,1989,6.87,False
idn,1990,6.99,False
idn,1991,7.1,False
idn,1992,7.21,False
idn,1993,7.32,False
idn,1994,7.43,False
idn,1995,7.54,False
idn,1996,7.65,False
idn,1997,7.75,False
idn,1998,7.86,False
idn,1999,7.96,False
idn,2000,8.07,False
idn,2001,8.18,False
idn,2002,8.29,False
idn,2003,8.4,False
idn,2004,8.51,False
idn,2005,8.62,False
idn,2006,8.73,False
idn,2007,8.85,False
idn,2008,8.96,False
idn,2009,9.08,False
idn,2010,9.2,False
idn,2011,9.32,False
idn,2012,9.45,False
idn,2013,9.57,False
idn,2014,9.7,False
idn,2015,9.83,False
idn,2016,9.957527530074007,True
idn,2017,10.084959911774975,True
idn,2018,10.212297216093168,True
idn,2019,10.339539513965882,True
idn,2020,10.466686876277489,True
idn,2021,10.593739373859473,True
idn,2022,10.720697077490469,True
idn,2023,10.847560057896306,True
idn,2024,10.974328385750043,True
ind,1970,3.65,False
ind,1971,3.74,False
ind,1972,3.83,False
ind,1973,3.93,False
ind,1974,4.02,False
ind,1975,4.12,False
ind,1976,4.22,False
ind,1977,4.32,False
ind,1978,4.42,False
ind,1979,4.52,False
ind,1980,4.63,False
ind,1981,4.73,False
ind,1982,4.84,False
ind,1983,4.95,False
ind,1984,5.06,False
ind,1985,5.18,False
ind,1986,5.29,False
ind,1987,5.41,False
ind,1988,5.53,False
ind,1989,5.64,False
ind,1990,5.77,False
ind,1991,5.89,False
ind,1992,6.01,False
ind,1993,6.13,False
ind,1994,6.26,False
ind,1995,6.38,False
ind,1996,6.51,False
ind,1997,6.63,False
ind,1998,6.76,False
ind,1999,6.88,False
ind,2000,7.01,False
ind,2001,7.14,False
ind,2002,7.26,False
ind,2003,7.39,False
ind,2004,7.52,False
ind,2005,7.65,False
ind,2006,7.78,False
ind,2007,7.92,False
ind,2008,8.05,False
ind,2009,8.18,False
ind,2010,8.32,False
ind,2011,8.45,False
ind,2012,8.59,False
ind,2013,8.72,False
ind,2014,8.86,False
ind,2015,8.99,False
ind,2016,9.123435632998408,True
ind,2017,9.256804543755722,True
ind,2018,9.390106765635275,True
ind,2019,9.523342331983716,True
ind,2020,9.656511276131022,True
ind,2021,9.789613631390502,True
ind,2022,9.922649431058808,True
ind,2023,10.055618708415944,True
ind,2024,10.188521496725269,True
irl,1970,7.38,False
irl,1971,7.52,False
irl,1972,7.66,False
irl,1973,7.81,False
irl,1974,7.96,False
irl,1975,8.11,False
irl,1976,8.26,False
irl,1977,8.41,False
irl,1978,8.56,False
irl,1979,8.72,False
irl,1980,8.87,False
irl,1981,9.03,False
irl,1982,9.18,False
irl,1983,9.34,False
irl,1984,9.49,False
irl,1985,9.65,False
irl,1986,9.81,False
irl,1987,9.96,False
irl,1988,10.12,False
irl,1989,10.27,False
irl,1990,10.42,False
irl,1991,10.58,False
irl,1992,10.73,False
irl,1993,10.88,False
irl,1994,11.02,False
irl,1995,11.17,False
irl,1996,11.3,False
irl,1997,11.43,False
irl,1998,11.57,False
irl,1999,11.7,False
irl,2000,11.83,False
irl,2001,11.96,False
irl,2002,12.09,False
irl,2003,12.22,False
irl,2004,12.35,False
irl,2005,12.47,False
irl,2006,12.6,False
irl,2007,12.73,False
irl,2008,12.85,False
irl,2009,12.98,False
irl,2010,13.11,False
irl,2011,13.23,False
irl,2012,13.35,False
irl,2013,13.48,False
irl,2014,13.6,False
irl,2015,13.72,False
irl,2016,13.840206607244328,True
irl,2017,13.959939423902595,True
irl,2018,14.079200317405592,True
irl,2019,14.197991147823688,True
irl,2020,14.316313767895842,True
irl,2021,14.434170023058503,True
irl,2022,14.551561751474386,True
irl,2023,14.66849078406115,True
irl,2024,14.784958944519945,True
irn,1970,4.23,False
irn,1971,4.36,False
irn,1972,4.49,False
irn,1973,4.62,False
irn,1974,4.76,False
irn,1975,4.91,False
irn,1976,5.06,False
irn,1977,5.22,False
irn,1978,5.38,False
irn,1979,5.54,False
irn,1980,5.72,False
irn,1981,5.9,False
irn,1982,6.08,False
irn,1983,6.27,False
irn,1984,6.47,False
irn,1985,6.67,False
irn,1986,6.88,False
irn,1987,7.1,False
irn,1988,7.32,False
irn,1989,7.54,False
irn,1990,7.77,False
irn,1991,8.0,False
irn,1992,8.23,False
irn,1993,8.46,False
irn,1994,8.68,False
irn,1995,8.9,False
irn,1996,9.07,False
irn,1997,9.24,False
irn,1998,9.41,False
irn,1999,9.58,False
irn,2000,9.74,False
irn,2001,9.9,False
irn,2002,10.06,False
irn,2003,10.22,False
irn,2004,10.38,False
irn,2005,10.54,False
irn,2006,10.69,False
irn,2007,10.84,False
irn,2008,10.99,False
irn,2009,11.14,False
irn,2010,11.29,False
irn,2011,11.43,False
irn,2012,11.57,False
irn,2013,11.72,False
irn,2014,11.86,False
irn,2015,11.99,False
irn,2016,12.119278754645542,True
irn,2017,12.248310077386526,True
irn,2018,12.377094441793007,True
irn,2019,12.505632320528662,True
irn,2020,12.633924185352512,True
irn,2021,12.761970507120662,True
irn,2022,12.889771755788024,True
irn,2023,13.017328400410046,True
irn,2024,13.14464090914443,True
irq,1970,3.47,False
irq,1971,3.56,False
irq,1972,3.64,False
irq,1973,3.73,False
irq,1974,3.82,False
irq,1975,3.9,False
irq,1976,4.0,False
irq,1977,4.09,False
irq,1978,4.18,False
irq,1979,4.28,False
irq,1980,4.37,False
irq,1981,4.47,False
irq,1982,4.57,False
irq,1983,4.67,False
irq,1984,4.78,False
irq,1985,4.88,False
irq,1986,4.99,False
irq,1987,5.1,False
irq,1988,5.21,False
irq,1989,5.32,False
irq,1990,5.43,False
irq,1991,5.54,False
irq,1992,5.66,False
irq,1993,5.77,False
irq,1994,5.89,False
irq,1995,6.01,False
irq,1996,6.12,False
irq,1997,6.24,False
irq,1998,6.36,False
irq,1999,6.47,False
irq,2000,6.59,False
irq,2001,6.71,False
irq,2002,6.84,False
irq,2003,6.96,False
irq,2004,7.09,False
irq,2005,7.22,False
irq,2006,7.34,False
irq,2007,7.48,False
irq,2008,7.61,False
irq,2009,7.74,False
irq,2010,7.88,False
irq,2011,8.01,False
irq,2012,8.15,False
irq,2013,8.29,False
irq,2014,8.43,False
irq,2015,8.57,False
irq,2016,8.70910684623379,True
irq,2017,8.848143059335579,True
irq,2018,8.987108675170164,True
irq,2019,9.126003729584138,True
irq,2020,9.264828258405887,True
irq,2021,9.403582297445608,True
irq,2022,9.542265882495315,True
irq,2023,9.680879049328846,True
irq,2024,9.819421833701877,True
isl,1970,5.96,False
isl,1971,6.07,False
isl,1972,6.18,False
isl,1973,6.3,False
isl,1974,6.41,False
isl,1975,6.52,False
isl,1976,6.64,False
isl,1977,6.76,False
isl,1978,6.87,False
isl,1979,6.99,False
isl,1980,7.11,False
isl,1981,7.23,False
isl,1982,7.35,False
isl,1983,7.47,False
isl,1984,7.59,False
isl,1985,7.71,False
isl,1986,7.83,False
isl,1987,7.95,False
isl,1988,8.07,False
isl,1989,8.19,False
isl,1990,8.32,False
isl,1991,8.44,False
isl,1992,8.56,False
isl,1993,8.68,False
isl,1994,8.8,False
isl,1995,8.92,False
isl,1996,9.04,False
isl,1997,9.16,False
isl,1998,9.28,False
isl,1999,9.4,False
isl,2000,9.52,False
isl,2001,9.64,False
isl,2002,9.77,False
isl,2003,9.89,False
isl,2004,10.01,False
isl,2005,10.14,False
isl,2006,10.27,False
isl,2007,10.39,False
isl,2008,10.52,False
isl,2009,10.65,False
isl,2010,10.78,False
isl,2011,10.91,False
isl,2012,11.05,False
isl,2013,11.18,False
isl,2014,11.32,False
isl,2015,11.46,False
isl,2016,11.59700280052041,True
isl,2017,11.73398541348834,True
isl,2018,11.87094784187845,True
isl,2019,12.00789008866497,True
isl,2020,12.144812156821684,True
isl,2021,12.281714049321943,True
isl,2022,12.418595769138657,True
isl,2023,12.555457319244299,True
isl,2024,12.692298702610904,True
isr,1970,9.8,False
isr,1971,9.92,False
isr,1972,10.04,False
isr,1973,10.15,False
isr,1974,10.26,False
isr,1975,10.38,False
isr,1976,10.48,False
isr,1977,10.59,False
isr,1978,10.69,False
isr,1979,10.8,False
isr,1980,10.9,False
isr,1981,10.99,False
isr,1982,11.09,False
isr,1983,11.19,False
isr,1984,11.28,False
isr,1985,11.37,False
isr,1986,11.46,False
isr,1987,11.55,False
isr,1988,11.63,False
isr,1989,11.72,False
isr,1990,11.8,False
isr,1991,11.88,False
isr,1992,11.95,False
isr,1993,12.03,False
isr,1994,12.1,False
isr,1995,12.18,False
isr,1996,12.27,False
isr,1997,12.37,False
isr,1998,12.47,False
isr,1999,12.58,False
isr,2000,12.68,False
isr,2001,12.79,False
isr,2002,12.9,False
isr,2003,13.01,False
isr,2004,13.12,False
isr,2005,13.23,False
isr,2006,13.34,False
isr,2007,13.45,False
isr,2008,13.56,False
isr,2009,13.68,False
isr,2010,13.79,False
isr,2011,13.9,False
isr,2012,14.02,False
isr,2013,14.13,False
isr,2014,14.24,False
isr,2015,14.35,False
isr,2016,14.460205922392676,True
isr,2017,14.570328176122844,True
isr,2018,14.680366824711998,True
isr,2019,14.790321931633407,True
isr,2020,14.900193560312156,True
isr,2021,15.00998177412517,True
isr,2022,15.119686636401267,True
isr,2023,15.229308210421177,True
isr,2024,15.338846559417592,True
ita,1970,8.95,False
ita,1971,9.06,False
ita,1972,9.18,False
ita,1973,9.29,False
ita,1974,9.4,False
ita,1975,9.5,False
ita,1976,9.6,False
ita,1977,9.7,False
ita,1978,9.8,False
ita,1979,9.9,False
ita,1980,9.99,False
ita,1981,10.08,False
ita,1982,10.17,False
ita,1983,10.26,False
ita,1984,10.34,False
ita,1985,10.42,False
ita,1986,10.5,False
ita,1987,10.58,False
ita,1988,10.65,False
ita,1989,10.72,False
ita,1990,10.79,False
ita,1991,10.85,False
ita,1992,10.91,False
ita,1993,10.97,False
ita,1994,11.03,False
ita,1995,11.08,False
ita,1996,11.16,False
ita,1997,11.25,False
ita,1998,11.34,False
ita,1999,11.43,False
ita,2000,11.52,False
ita,2001,11.62,False
